nombre,x,y,z,area,volumen,altura,nivel
STOCK-2-2780,809443.915,9156880.436,2780,0,0,0,0
STOCK-2-2780,809441.926,9156877.131,2780,0,0,0,0
STOCK-2-2780,809441.852,9156877.221,2780,0,0,0,0
STOCK-2-2780,809441.824,9156877.255,2780,0,0,0,0
STOCK-2-2780,809440.959,9156878.015,2780,0,0,0,0
STOCK-2-2780,809440.87,9156878.144,2780,0,0,0,0
STOCK-2-2780,809440.493,9156878.694,2780,0,0,0,0
STOCK-2-2780,809439.53,9156879.445,2780,0,0,0,0
STOCK-2-2780,809439.376,9156879.602,2780,0,0,0,0
STOCK-2-2780,809438.963,9156880.025,2780,0,0,0,0
STOCK-2-2780,809438.636,9156880.248,2780,0,0,0,0
STOCK-2-2780,809438.015,9156880.674,2780,0,0,0,0
STOCK-2-2780,809437.181,9156881.005,2780,0,0,0,0
STOCK-2-2780,809435.429,9156881.71,2780,0,0,0,0
STOCK-2-2780,809435.579,9156882.664,2780,0,0,0,0
STOCK-2-2780,809435.53,9156883.217,2780,0,0,0,0
STOCK-2-2780,809435.444,9156884.279,2780,0,0,0,0
STOCK-2-2780,809435.384,9156885.033,2780,0,0,0,0
STOCK-2-2780,809434.888,9156886.816,2780,0,0,0,0
STOCK-2-2780,809434.822,9156887.055,2780,0,0,0,0
STOCK-2-2780,809434.761,9156887.169,2780,0,0,0,0
STOCK-2-2780,809434.686,9156887.341,2780,0,0,0,0
STOCK-2-2780,809434.618,9156887.498,2780,0,0,0,0
STOCK-2-2780,809433.844,9156889.17,2780,0,0,0,0
STOCK-2-2780,809433.325,9156890.289,2780,0,0,0,0
STOCK-2-2780,809433.376,9156891.012,2780,0,0,0,0
STOCK-2-2780,809433.451,9156892.091,2780,0,0,0,0
STOCK-2-2780,809433.556,9156894.911,2780,0,0,0,0
STOCK-2-2780,809433.593,9156895.213,2780,0,0,0,0
STOCK-2-2780,809433.755,9156896.55,2780,0,0,0,0
STOCK-2-2780,809434.105,9156897.237,2780,0,0,0,0
STOCK-2-2780,809434.255,9156897.342,2780,0,0,0,0
STOCK-2-2780,809434.538,9156897.775,2780,0,0,0,0
STOCK-2-2780,809435.48,9156899.218,2780,0,0,0,0
STOCK-2-2780,809436.553,9156899.704,2780,0,0,0,0
STOCK-2-2780,809436.675,9156899.753,2780,0,0,0,0
STOCK-2-2780,809436.875,9156899.835,2780,0,0,0,0
STOCK-2-2780,809436.978,9156899.891,2780,0,0,0,0
STOCK-2-2780,809438.627,9156900.778,2780,0,0,0,0
STOCK-2-2780,809438.686,9156900.798,2780,0,0,0,0
STOCK-2-2780,809439.212,9156900.975,2780,0,0,0,0
STOCK-2-2780,809438.641,9156900.901,2780,0,0,0,0
STOCK-2-2780,809438.623,9156900.9,2780,0,0,0,0
STOCK-2-2780,809436.826,9156900.445,2780,0,0,0,0
STOCK-2-2780,809436.5,9156900.363,2780,0,0,0,0
STOCK-2-2780,809434.519,9156900.176,2780,0,0,0,0
STOCK-2-2780,809434.438,9156900.173,2780,0,0,0,0
STOCK-2-2780,809434.409,9156900.172,2780,0,0,0,0
STOCK-2-2780,809432.387,9156900.408,2780,0,0,0,0
STOCK-2-2780,809430.446,9156900.543,2780,0,0,0,0
STOCK-2-2780,809430.415,9156900.542,2780,0,0,0,0
STOCK-2-2780,809430.214,9156900.533,2780,0,0,0,0
STOCK-2-2780,809430.008,9156900.532,2780,0,0,0,0
STOCK-2-2780,809429.977,9156900.532,2780,0,0,0,0
STOCK-2-2780,809428.289,9156899.579,2780,0,0,0,0
STOCK-2-2780,809426.369,9156899.962,2780,0,0,0,0
STOCK-2-2780,809426.338,9156899.963,2780,0,0,0,0
STOCK-2-2780,809426.045,9156899.972,2780,0,0,0,0
STOCK-2-2780,809424.327,9156900.124,2780,0,0,0,0
STOCK-2-2780,809424.294,9156900.126,2780,0,0,0,0
STOCK-2-2780,809423.939,9156900.141,2780,0,0,0,0
STOCK-2-2780,809422.209,9156900.166,2780,0,0,0,0
STOCK-2-2780,809421.792,9156900.196,2780,0,0,0,0
STOCK-2-2780,809421.757,9156900.199,2780,0,0,0,0
STOCK-2-2780,809420.143,9156900.232,2780,0,0,0,0
STOCK-2-2780,809418.594,9156900.672,2780,0,0,0,0
STOCK-2-2780,809418.559,9156900.676,2780,0,0,0,0
STOCK-2-2780,809418.111,9156900.725,2780,0,0,0,0
STOCK-2-2780,809416.663,9156901.253,2780,0,0,0,0
STOCK-2-2780,809414.989,9156901.297,2780,0,0,0,0
STOCK-2-2780,809414.953,9156901.297,2780,0,0,0,0
STOCK-2-2780,809414.7,9156901.291,2780,0,0,0,0
STOCK-2-2780,809412.915,9156901.74,2780,0,0,0,0
STOCK-2-2780,809412.878,9156901.744,2780,0,0,0,0
STOCK-2-2780,809412.793,9156901.753,2780,0,0,0,0
STOCK-2-2780,809412.754,9156901.751,2780,0,0,0,0
STOCK-2-2780,809412.664,9156901.748,2780,0,0,0,0
STOCK-2-2780,809411.113,9156901.927,2780,0,0,0,0
STOCK-2-2780,809410.641,9156901.981,2780,0,0,0,0
STOCK-2-2780,809410.187,9156901.96,2780,0,0,0,0
STOCK-2-2780,809408.528,9156901.056,2780,0,0,0,0
STOCK-2-2780,809408.239,9156901.05,2780,0,0,0,0
STOCK-2-2780,809407.369,9156901.198,2780,0,0,0,0
STOCK-2-2780,809406.365,9156901.369,2780,0,0,0,0
STOCK-2-2780,809406.163,9156901.365,2780,0,0,0,0
STOCK-2-2780,809405.459,9156901.449,2780,0,0,0,0
STOCK-2-2780,809404.307,9156901.586,2780,0,0,0,0
STOCK-2-2780,809404.156,9156901.762,2780,0,0,0,0
STOCK-2-2780,809403.442,9156902.089,2780,0,0,0,0
STOCK-2-2780,809402.202,9156902.657,2780,0,0,0,0
STOCK-2-2780,809401.803,9156902.693,2780,0,0,0,0
STOCK-2-2780,809399.993,9156902.856,2780,0,0,0,0
STOCK-2-2780,809399.944,9156902.871,2780,0,0,0,0
STOCK-2-2780,809399.901,9156902.848,2780,0,0,0,0
STOCK-2-2780,809399.848,9156902.93,2780,0,0,0,0
STOCK-2-2780,809398.36,9156903.212,2780,0,0,0,0
STOCK-2-2780,809397.902,9156903.299,2780,0,0,0,0
STOCK-2-2780,809397.842,9156903.313,2780,0,0,0,0
STOCK-2-2780,809397.824,9156903.317,2780,0,0,0,0
STOCK-2-2780,809397.802,9156903.316,2780,0,0,0,0
STOCK-2-2780,809397.73,9156903.314,2780,0,0,0,0
STOCK-2-2780,809397.104,9156903.241,2780,0,0,0,0
STOCK-2-2780,809395.704,9156903.079,2780,0,0,0,0
STOCK-2-2780,809395.676,9156903.085,2780,0,0,0,0
STOCK-2-2780,809395.072,9156903.23,2780,0,0,0,0
STOCK-2-2780,809393.534,9156903.6,2780,0,0,0,0
STOCK-2-2780,809393.359,9156903.623,2780,0,0,0,0
STOCK-2-2780,809393.258,9156903.636,2780,0,0,0,0
STOCK-2-2780,809391.499,9156903.608,2780,0,0,0,0
STOCK-2-2780,809391.337,9156903.624,2780,0,0,0,0
STOCK-2-2780,809391.222,9156903.636,2780,0,0,0,0
STOCK-2-2780,809389.229,9156903.821,2780,0,0,0,0
STOCK-2-2780,809387.657,9156904.165,2780,0,0,0,0
STOCK-2-2780,809387.537,9156904.184,2780,0,0,0,0
STOCK-2-2780,809387.178,9156904.241,2780,0,0,0,0
STOCK-2-2780,809385.768,9156904.735,2780,0,0,0,0
STOCK-2-2780,809385.252,9156904.819,2780,0,0,0,0
STOCK-2-2780,809385.11,9156904.842,2780,0,0,0,0
STOCK-2-2780,809383.919,9156905.25,2780,0,0,0,0
STOCK-2-2780,809383.13,9156905.444,2780,0,0,0,0
STOCK-2-2780,809382.961,9156905.486,2780,0,0,0,0
STOCK-2-2780,809381.835,9156905.626,2780,0,0,0,0
STOCK-2-2780,809381.145,9156905.892,2780,0,0,0,0
STOCK-2-2780,809380.922,9156905.978,2780,0,0,0,0
STOCK-2-2780,809379.582,9156906.208,2780,0,0,0,0
STOCK-2-2780,809379.222,9156906.353,2780,0,0,0,0
STOCK-2-2780,809378.908,9156906.48,2780,0,0,0,0
STOCK-2-2780,809377.654,9156907.099,2780,0,0,0,0
STOCK-2-2780,809376.979,9156907.502,2780,0,0,0,0
STOCK-2-2780,809376.93,9156907.531,2780,0,0,0,0
STOCK-2-2780,809376.589,9156907.763,2780,0,0,0,0
STOCK-2-2780,809376.742,9156908.289,2780,0,0,0,0
STOCK-2-2780,809377.554,9156911.078,2780,0,0,0,0
STOCK-2-2780,809377.73,9156911.604,2780,0,0,0,0
STOCK-2-2780,809378.047,9156911.62,2780,0,0,0,0
STOCK-2-2780,809379.17,9156912.37,2780,0,0,0,0
STOCK-2-2780,809382.923,9156914.876,2780,0,0,0,0
STOCK-2-2780,809383.444,9156915.196,2780,0,0,0,0
STOCK-2-2780,809384.545,9156915.904,2780,0,0,0,0
STOCK-2-2780,809384.885,9156916.122,2780,0,0,0,0
STOCK-2-2780,809385.92,9156916.658,2780,0,0,0,0
STOCK-2-2780,809387.107,9156917.08,2780,0,0,0,0
STOCK-2-2780,809388.289,9156917.568,2780,0,0,0,0
STOCK-2-2780,809388.481,9156917.647,2780,0,0,0,0
STOCK-2-2780,809389.79,9156918.344,2780,0,0,0,0
STOCK-2-2780,809391.048,9156918.989,2780,0,0,0,0
STOCK-2-2780,809391.219,9156919.077,2780,0,0,0,0
STOCK-2-2780,809391.669,9156919.228,2780,0,0,0,0
STOCK-2-2780,809391.934,9156919.301,2780,0,0,0,0
STOCK-2-2780,809392.229,9156919.417,2780,0,0,0,0
STOCK-2-2780,809392.675,9156919.567,2780,0,0,0,0
STOCK-2-2780,809392.83,9156919.652,2780,0,0,0,0
STOCK-2-2780,809392.946,9156919.697,2780,0,0,0,0
STOCK-2-2780,809393.37,9156919.929,2780,0,0,0,0
STOCK-2-2780,809393.451,9156919.973,2780,0,0,0,0
STOCK-2-2780,809395.141,9156920.418,2780,0,0,0,0
STOCK-2-2780,809395.698,9156920.492,2780,0,0,0,0
STOCK-2-2780,809395.766,9156920.502,2780,0,0,0,0
STOCK-2-2780,809397.538,9156920.9,2780,0,0,0,0
STOCK-2-2780,809398.723,9156920.675,2780,0,0,0,0
STOCK-2-2780,809399.379,9156920.709,2780,0,0,0,0
STOCK-2-2780,809399.454,9156920.713,2780,0,0,0,0
STOCK-2-2780,809399.997,9156920.732,2780,0,0,0,0
STOCK-2-2780,809400.057,9156920.734,2780,0,0,0,0
STOCK-2-2780,809401.823,9156921.405,2780,0,0,0,0
STOCK-2-2780,809402.29,9156921.43,2780,0,0,0,0
STOCK-2-2780,809402.34,9156921.433,2780,0,0,0,0
STOCK-2-2780,809404.135,9156922.259,2780,0,0,0,0
STOCK-2-2780,809404.635,9156922.291,2780,0,0,0,0
STOCK-2-2780,809404.689,9156922.295,2780,0,0,0,0
STOCK-2-2780,809406.633,9156923.237,2780,0,0,0,0
STOCK-2-2780,809407.085,9156923.263,2780,0,0,0,0
STOCK-2-2780,809407.134,9156923.265,2780,0,0,0,0
STOCK-2-2780,809409.069,9156924.243,2780,0,0,0,0
STOCK-2-2780,809409.119,9156924.238,2780,0,0,0,0
STOCK-2-2780,809409.551,9156924.196,2780,0,0,0,0
STOCK-2-2780,809410.087,9156924.018,2780,0,0,0,0
STOCK-2-2780,809410.148,9156923.998,2780,0,0,0,0
STOCK-2-2780,809411.884,9156925.271,2780,0,0,0,0
STOCK-2-2780,809412.228,9156925.405,2780,0,0,0,0
STOCK-2-2780,809412.269,9156925.421,2780,0,0,0,0
STOCK-2-2780,809414.158,9156926.365,2780,0,0,0,0
STOCK-2-2780,809414.198,9156926.386,2780,0,0,0,0
STOCK-2-2780,809414.542,9156926.565,2780,0,0,0,0
STOCK-2-2780,809414.865,9156926.693,2780,0,0,0,0
STOCK-2-2780,809414.902,9156926.708,2780,0,0,0,0
STOCK-2-2780,809423.154,9156931.344,2780,0,0,0,0
STOCK-2-2780,809423.746,9156931.677,2780,0,0,0,0
STOCK-2-2780,809423.786,9156931.7,2780,0,0,0,0
STOCK-2-2780,809424.14,9156931.91,2780,0,0,0,0
STOCK-2-2780,809424.177,9156931.928,2780,0,0,0,0
STOCK-2-2780,809424.515,9156932.092,2780,0,0,0,0
STOCK-2-2780,809424.549,9156932.116,2780,0,0,0,0
STOCK-2-2780,809424.863,9156932.336,2780,0,0,0,0
STOCK-2-2780,809424.897,9156932.355,2780,0,0,0,0
STOCK-2-2780,809425.211,9156932.529,2780,0,0,0,0
STOCK-2-2780,809425.238,9156932.547,2780,0,0,0,0
STOCK-2-2780,809425.489,9156932.716,2780,0,0,0,0
STOCK-2-2780,809425.516,9156932.734,2780,0,0,0,0
STOCK-2-2780,809425.768,9156932.906,2780,0,0,0,0
STOCK-2-2780,809426,9156933.065,2780,0,0,0,0
STOCK-2-2780,809426.025,9156933.082,2780,0,0,0,0
STOCK-2-2780,809426.215,9156933.234,2780,0,0,0,0
STOCK-2-2780,809426.235,9156933.25,2780,0,0,0,0
STOCK-2-2780,809426.331,9156933.494,2780,0,0,0,0
STOCK-2-2780,809426.575,9156934.116,2780,0,0,0,0
STOCK-2-2780,809426.556,9156934.362,2780,0,0,0,0
STOCK-2-2780,809426.953,9156934.561,2780,0,0,0,0
STOCK-2-2780,809427.183,9156934.676,2780,0,0,0,0
STOCK-2-2780,809427.308,9156934.739,2780,0,0,0,0
STOCK-2-2780,809427.43,9156934.845,2780,0,0,0,0
STOCK-2-2780,809427.522,9156934.926,2780,0,0,0,0
STOCK-2-2780,809427.544,9156934.944,2780,0,0,0,0
STOCK-2-2780,809427.656,9156934.998,2780,0,0,0,0
STOCK-2-2780,809427.682,9156935.011,2780,0,0,0,0
STOCK-2-2780,809427.831,9156935.083,2780,0,0,0,0
STOCK-2-2780,809427.705,9156935.673,2780,0,0,0,0
STOCK-2-2780,809427.699,9156935.699,2780,0,0,0,0
STOCK-2-2780,809427.698,9156935.728,2780,0,0,0,0
STOCK-2-2780,809429.055,9156936.809,2780,0,0,0,0
STOCK-2-2780,809436.318,9156942.583,2780,0,0,0,0
STOCK-2-2780,809346.873,9157186.919,2780,0,0,0,0
STOCK-2-2780,809346.858,9157186.932,2780,0,0,0,0
STOCK-2-2780,809346.762,9157187.027,2780,0,0,0,0
STOCK-2-2780,809344.598,9157189.152,2780,0,0,0,0
STOCK-2-2780,809344.341,9157188.987,2780,0,0,0,0
STOCK-2-2780,809344.278,9157188.947,2780,0,0,0,0
STOCK-2-2780,809343.342,9157188.194,2780,0,0,0,0
STOCK-2-2780,809342.902,9157187.405,2780,0,0,0,0
STOCK-2-2780,809342.567,9157185.444,2780,0,0,0,0
STOCK-2-2780,809341.666,9157185.827,2780,0,0,0,0
STOCK-2-2780,809341.838,9157184.853,2780,0,0,0,0
STOCK-2-2780,809342.456,9157184.071,2780,0,0,0,0
STOCK-2-2780,809342.507,9157184.007,2780,0,0,0,0
STOCK-2-2780,809342.665,9157182.617,2780,0,0,0,0
STOCK-2-2780,809342.683,9157182.457,2780,0,0,0,0
STOCK-2-2780,809342.77,9157182.456,2780,0,0,0,0
STOCK-2-2780,809343.364,9157182.519,2780,0,0,0,0
STOCK-2-2780,809344.836,9157182.674,2780,0,0,0,0
STOCK-2-2780,809344.965,9157182.678,2780,0,0,0,0
STOCK-2-2780,809346.287,9157182.721,2780,0,0,0,0
STOCK-2-2780,809346.334,9157182.624,2780,0,0,0,0
STOCK-2-2780,809346.923,9157181.388,2780,0,0,0,0
STOCK-2-2780,809346.963,9157181.288,2780,0,0,0,0
STOCK-2-2780,809347.448,9157180.069,2780,0,0,0,0
STOCK-2-2780,809347.51,9157179.975,2780,0,0,0,0
STOCK-2-2780,809348.25,9157178.845,2780,0,0,0,0
STOCK-2-2780,809348.3,9157178.766,2780,0,0,0,0
STOCK-2-2780,809348.833,9157177.913,2780,0,0,0,0
STOCK-2-2780,809349.164,9157176.046,2780,0,0,0,0
STOCK-2-2780,809349.194,9157175.875,2780,0,0,0,0
STOCK-2-2780,809349.241,9157175.74,2780,0,0,0,0
STOCK-2-2780,809349.864,9157173.953,2780,0,0,0,0
STOCK-2-2780,809349.936,9157173.882,2780,0,0,0,0
STOCK-2-2780,809350.579,9157173.244,2780,0,0,0,0
STOCK-2-2780,809350.579,9157173.056,2780,0,0,0,0
STOCK-2-2780,809350.573,9157171.621,2780,0,0,0,0
STOCK-2-2780,809350.583,9157171.393,2780,0,0,0,0
STOCK-2-2780,809350.632,9157170.168,2780,0,0,0,0
STOCK-2-2780,809350.559,9157169.994,2780,0,0,0,0
STOCK-2-2780,809350.12,9157168.959,2780,0,0,0,0
STOCK-2-2780,809350.047,9157168.591,2780,0,0,0,0
STOCK-2-2780,809349.892,9157167.811,2780,0,0,0,0
STOCK-2-2780,809349.844,9157167.611,2780,0,0,0,0
STOCK-2-2780,809349.872,9157167.503,2780,0,0,0,0
STOCK-2-2780,809349.967,9157167.144,2780,0,0,0,0
STOCK-2-2780,809348.347,9157163.743,2780,0,0,0,0
STOCK-2-2780,809348.261,9157163.333,2780,0,0,0,0
STOCK-2-2780,809348.177,9157162.929,2780,0,0,0,0
STOCK-2-2780,809350.019,9157160.744,2780,0,0,0,0
STOCK-2-2780,809350.476,9157159.404,2780,0,0,0,0
STOCK-2-2780,809350.527,9157159.257,2780,0,0,0,0
STOCK-2-2780,809350.276,9157158.584,2780,0,0,0,0
STOCK-2-2780,809350.241,9157158.489,2780,0,0,0,0
STOCK-2-2780,809349.835,9157157.995,2780,0,0,0,0
STOCK-2-2780,809348.183,9157156.859,2780,0,0,0,0
STOCK-2-2780,809348.085,9157156.791,2780,0,0,0,0
STOCK-2-2780,809348.044,9157156.765,2780,0,0,0,0
STOCK-2-2780,809348.048,9157156.687,2780,0,0,0,0
STOCK-2-2780,809348.132,9157155.166,2780,0,0,0,0
STOCK-2-2780,809348.142,9157154.936,2780,0,0,0,0
STOCK-2-2780,809348.516,9157155.071,2780,0,0,0,0
STOCK-2-2780,809350.133,9157155.658,2780,0,0,0,0
STOCK-2-2780,809350.501,9157155.774,2780,0,0,0,0
STOCK-2-2780,809350.846,9157155.882,2780,0,0,0,0
STOCK-2-2780,809350.891,9157155.701,2780,0,0,0,0
STOCK-2-2780,809350.932,9157155.538,2780,0,0,0,0
STOCK-2-2780,809350.54,9157155.185,2780,0,0,0,0
STOCK-2-2780,809350.187,9157154.866,2780,0,0,0,0
STOCK-2-2780,809350.088,9157154.708,2780,0,0,0,0
STOCK-2-2780,809349.907,9157154.52,2780,0,0,0,0
STOCK-2-2780,809349.429,9157154.025,2780,0,0,0,0
STOCK-2-2780,809349.302,9157153.752,2780,0,0,0,0
STOCK-2-2780,809349.271,9157153.687,2780,0,0,0,0
STOCK-2-2780,809348.365,9157152.784,2780,0,0,0,0
STOCK-2-2780,809345.942,9157151.931,2780,0,0,0,0
STOCK-2-2780,809345.902,9157151.58,2780,0,0,0,0
STOCK-2-2780,809345.893,9157151.503,2780,0,0,0,0
STOCK-2-2780,809345.78,9157151.063,2780,0,0,0,0
STOCK-2-2780,809345.755,9157150.962,2780,0,0,0,0
STOCK-2-2780,809345.675,9157150.688,2780,0,0,0,0
STOCK-2-2780,809345.427,9157149.838,2780,0,0,0,0
STOCK-2-2780,809345.012,9157148.641,2780,0,0,0,0
STOCK-2-2780,809344.879,9157148.257,2780,0,0,0,0
STOCK-2-2780,809343.753,9157144.686,2780,0,0,0,0
STOCK-2-2780,809343.72,9157143.979,2780,0,0,0,0
STOCK-2-2780,809343.708,9157143.716,2780,0,0,0,0
STOCK-2-2780,809343.429,9157141.471,2780,0,0,0,0
STOCK-2-2780,809343.156,9157140.536,2780,0,0,0,0
STOCK-2-2780,809343.052,9157140.177,2780,0,0,0,0
STOCK-2-2780,809342.839,9157138.565,2780,0,0,0,0
STOCK-2-2780,809342.991,9157137.8,2780,0,0,0,0
STOCK-2-2780,809343.025,9157137.628,2780,0,0,0,0
STOCK-2-2780,809343.091,9157135.668,2780,0,0,0,0
STOCK-2-2780,809343.227,9157134.786,2780,0,0,0,0
STOCK-2-2780,809343.275,9157134.476,2780,0,0,0,0
STOCK-2-2780,809343.454,9157132.894,2780,0,0,0,0
STOCK-2-2780,809343.036,9157131.587,2780,0,0,0,0
STOCK-2-2780,809342.926,9157131.245,2780,0,0,0,0
STOCK-2-2780,809342.418,9157130.379,2780,0,0,0,0
STOCK-2-2780,809341.973,9157129.979,2780,0,0,0,0
STOCK-2-2780,809341.75,9157129.779,2780,0,0,0,0
STOCK-2-2780,809341.393,9157129.6,2780,0,0,0,0
STOCK-2-2780,809338.372,9157128.091,2780,0,0,0,0
STOCK-2-2780,809338.288,9157128.049,2780,0,0,0,0
STOCK-2-2780,809338.259,9157128.035,2780,0,0,0,0
STOCK-2-2780,809338.239,9157128.025,2780,0,0,0,0
STOCK-2-2780,809338.072,9157127.945,2780,0,0,0,0
STOCK-2-2780,809337.999,9157127.91,2780,0,0,0,0
STOCK-2-2780,809337.975,9157127.895,2780,0,0,0,0
STOCK-2-2780,809336.178,9157126.816,2780,0,0,0,0
STOCK-2-2780,809336.164,9157126.808,2780,0,0,0,0
STOCK-2-2780,809336.027,9157126.735,2780,0,0,0,0
STOCK-2-2780,809335.978,9157126.709,2780,0,0,0,0
STOCK-2-2780,809335.81,9157126.619,2780,0,0,0,0
STOCK-2-2780,809335.793,9157126.609,2780,0,0,0,0
STOCK-2-2780,809333.859,9157126.026,2780,0,0,0,0
STOCK-2-2780,809333.84,9157126.02,2780,0,0,0,0
STOCK-2-2780,809333.641,9157125.9,2780,0,0,0,0
STOCK-2-2780,809333.618,9157125.887,2780,0,0,0,0
STOCK-2-2780,809333.407,9157125.76,2780,0,0,0,0
STOCK-2-2780,809333.383,9157125.745,2780,0,0,0,0
STOCK-2-2780,809333.358,9157125.73,2780,0,0,0,0
STOCK-2-2780,809333.319,9157125.707,2780,0,0,0,0
STOCK-2-2780,809333.306,9157125.722,2780,0,0,0,0
STOCK-2-2780,809333.294,9157125.742,2780,0,0,0,0
STOCK-2-2780,809333.193,9157125.92,2780,0,0,0,0
STOCK-2-2780,809333.153,9157125.99,2780,0,0,0,0
STOCK-2-2780,809333.108,9157126.07,2780,0,0,0,0
STOCK-2-2780,809332.707,9157126.779,2780,0,0,0,0
STOCK-2-2780,809333.264,9157127.926,2780,0,0,0,0
STOCK-2-2780,809333.326,9157128.054,2780,0,0,0,0
STOCK-2-2780,809333.792,9157128.706,2780,0,0,0,0
STOCK-2-2780,809335.963,9157131.158,2780,0,0,0,0
STOCK-2-2780,809336.56,9157132.184,2780,0,0,0,0
STOCK-2-2780,809337.62,9157134.07,2780,0,0,0,0
STOCK-2-2780,809338.757,9157135.93,2780,0,0,0,0
STOCK-2-2780,809339.597,9157137.915,2780,0,0,0,0
STOCK-2-2780,809341.065,9157140.486,2780,0,0,0,0
STOCK-2-2780,809331.907,9157141.786,2780,0,0,0,0
STOCK-2-2780,809330.682,9157140.581,2780,0,0,0,0
STOCK-2-2780,809325.81,9157135.531,2780,0,0,0,0
STOCK-2-2780,809325.757,9157135.394,2780,0,0,0,0
STOCK-2-2780,809324.07,9157131.046,2780,0,0,0,0
STOCK-2-2780,809321.84,9157125.506,2780,0,0,0,0
STOCK-2-2780,809321.183,9157124.357,2780,0,0,0,0
STOCK-2-2780,809321.137,9157124.268,2780,0,0,0,0
STOCK-2-2780,809319.696,9157121.431,2780,0,0,0,0
STOCK-2-2780,809317.765,9157118.962,2780,0,0,0,0
STOCK-2-2780,809317.733,9157118.887,2780,0,0,0,0
STOCK-2-2780,809316.929,9157117.016,2780,0,0,0,0
STOCK-2-2780,809316.839,9157116.096,2780,0,0,0,0
STOCK-2-2780,809316.397,9157115.395,2780,0,0,0,0
STOCK-2-2780,809316.091,9157112.645,2780,0,0,0,0
STOCK-2-2780,809316.079,9157112.535,2780,0,0,0,0
STOCK-2-2780,809316.029,9157112.438,2780,0,0,0,0
STOCK-2-2780,809315.433,9157111.26,2780,0,0,0,0
STOCK-2-2780,809314.393,9157109.205,2780,0,0,0,0
STOCK-2-2780,809314.347,9157109.116,2780,0,0,0,0
STOCK-2-2780,809314.122,9157108.682,2780,0,0,0,0
STOCK-2-2780,809314.006,9157108.457,2780,0,0,0,0
STOCK-2-2780,809313.945,9157108.172,2780,0,0,0,0
STOCK-2-2780,809314.182,9157107.859,2780,0,0,0,0
STOCK-2-2780,809314.255,9157107.764,2780,0,0,0,0
STOCK-2-2780,809315.673,9157106.629,2780,0,0,0,0
STOCK-2-2780,809315.727,9157106.585,2780,0,0,0,0
STOCK-2-2780,809317.166,9157105.581,2780,0,0,0,0
STOCK-2-2780,809317.204,9157105.554,2780,0,0,0,0
STOCK-2-2780,809318.115,9157104.124,2780,0,0,0,0
STOCK-2-2780,809318.135,9157104.093,2780,0,0,0,0
STOCK-2-2780,809318.147,9157104.078,2780,0,0,0,0
STOCK-2-2780,809319.048,9157103.08,2780,0,0,0,0
STOCK-2-2780,809320.482,9157101.876,2780,0,0,0,0
STOCK-2-2780,809320.522,9157101.843,2780,0,0,0,0
STOCK-2-2780,809320.689,9157101.411,2780,0,0,0,0
STOCK-2-2780,809320.698,9157101.388,2780,0,0,0,0
STOCK-2-2780,809320.723,9157101.322,2780,0,0,0,0
STOCK-2-2780,809321.162,9157100.098,2780,0,0,0,0
STOCK-2-2780,809321.169,9157100.076,2780,0,0,0,0
STOCK-2-2780,809321.245,9157099.914,2780,0,0,0,0
STOCK-2-2780,809321.257,9157099.89,2780,0,0,0,0
STOCK-2-2780,809321.402,9157099.579,2780,0,0,0,0
STOCK-2-2780,809322.224,9157098.518,2780,0,0,0,0
STOCK-2-2780,809322.242,9157098.496,2780,0,0,0,0
STOCK-2-2780,809322.296,9157098.26,2780,0,0,0,0
STOCK-2-2780,809322.339,9157098.066,2780,0,0,0,0
STOCK-2-2780,809322.357,9157097.989,2780,0,0,0,0
STOCK-2-2780,809323.312,9157096.797,2780,0,0,0,0
STOCK-2-2780,809323.36,9157096.738,2780,0,0,0,0
STOCK-2-2780,809324.42,9157095.638,2780,0,0,0,0
STOCK-2-2780,809324.471,9157095.585,2780,0,0,0,0
STOCK-2-2780,809324.479,9157095.563,2780,0,0,0,0
STOCK-2-2780,809324.587,9157095.203,2780,0,0,0,0
STOCK-2-2780,809324.615,9157095.106,2780,0,0,0,0
STOCK-2-2780,809324.618,9157095.086,2780,0,0,0,0
STOCK-2-2780,809324.672,9157094.719,2780,0,0,0,0
STOCK-2-2780,809324.69,9157094.593,2780,0,0,0,0
STOCK-2-2780,809324.71,9157094.557,2780,0,0,0,0
STOCK-2-2780,809325.479,9157093.124,2780,0,0,0,0
STOCK-2-2780,809325.522,9157093.045,2780,0,0,0,0
STOCK-2-2780,809326.259,9157091.823,2780,0,0,0,0
STOCK-2-2780,809326.276,9157091.796,2780,0,0,0,0
STOCK-2-2780,809326.574,9157091.303,2780,0,0,0,0
STOCK-2-2780,809326.807,9157090.919,2780,0,0,0,0
STOCK-2-2780,809326.82,9157090.898,2780,0,0,0,0
STOCK-2-2780,809326.932,9157090.714,2780,0,0,0,0
STOCK-2-2780,809326.981,9157090.633,2780,0,0,0,0
STOCK-2-2780,809327.943,9157089.312,2780,0,0,0,0
STOCK-2-2780,809327.976,9157089.267,2780,0,0,0,0
STOCK-2-2780,809328.435,9157087.701,2780,0,0,0,0
STOCK-2-2780,809328.448,9157087.657,2780,0,0,0,0
STOCK-2-2780,809328.471,9157087.606,2780,0,0,0,0
STOCK-2-2780,809328.935,9157086.585,2780,0,0,0,0
STOCK-2-2780,809329.246,9157085.022,2780,0,0,0,0
STOCK-2-2780,809329.248,9157085.006,2780,0,0,0,0
STOCK-2-2780,809329.302,9157084.711,2780,0,0,0,0
